id,username,password,address,city,orders,favorites,balance
62474971,corium,-6106589246720336374,1400 Farmington Ave,Bristol,"['0821734725', '1585670472', '0486215318', '0373225490', '0345437055', '0345369483', '0373270275', '0702807648', '0812550862', '0881339512', '0440204208', '0743474295', '0061099155', '0688095259', '8449409217', '0140010262', '0671519816', '0425175979', '0140380000', '0395838088', '1842750240', '0425169685', '0060922265', '0688163440', '0812817974', '0688130305', '0553565451', '2020482363']","['0395419174', '0743449207', '0517573849']",69.5
89562599,gaiety,899574510838088261,3191 County rd 10,Canandaigua,"['0064472922', '0764150391', '0452277930', '014130894X', '0395522463', '0671737724', '0937750018', '0821774727']","['0553259822', '8437606608', '0307592618', '0888948204', '0425152952', '1858813964', '0965453561', '0373270275']",130.8
84295114,leaguer,457269708053231563,235 Queen St,Southington,['0671633279'],"['080392514X', '0967277671']",139.2
22926163,vannavannatta,5032009933651964032,4538 Us Hwy 231,Wetumpka,"['0131337378', '2070567842', '038079781X', '1578564980', '0140097732', '1878624172', '0618219021', '0425180689', '0312265565']","['0373245289', '1585670472', '3453014049', '0912500247', '0446351601', '0553218980', '0553121952']",63.3
18903889,haiduk,-2151390903481299638,2900 Pepperrell Pkwy,Opelika,"['0816738637', '0688039626', '0963167324', '0812817974', '1593553196', '9879201116', '000617695X', '0471581453', '0887291228', '1585670472', '0553254138', '1570426201', '8420457213', '0876667779', '0060268875', '0802730825', '0263135527', '0786203358', '0394878655', '0395623650', '0840758804', '8408020374', '3404242009', '0091018501', '0140304770']",[],73.5
61444101,viewless,1087743847788033735,295 Plymouth Street,Halifax,"['0385316550', '0393086976', '0002554283', '0060083972', '1573061301', '0968125832', '0394930940', '0131337378', '0871138654', '2020309629', '1583143440', '0786883812', '0226848736', '0689864558', '2253053546', '0671318586', '2070393569', '0800755561', '044970128X', '0747247196', '1588981770', '0960538860', '0395419174', '0394530942', '0670860859', '8432055999', '8477272905']","['0525650687', '0688140963', '0373037325', '0821220012', '8120807731', '0380978695', '3453148401', '0553121952']",84.3
34872081,dorman,-7697233090841534506,2643 Hwy 280 West,Alexander City,"['0373702167', '1568659350']","['014027944x', '3442723809', '3453014049', '0373242662', '8440681186', '0821749439']",143.7
24225904,intramolecular,-2667324291784902343,1470 S Washington St,North Attleboro,"['0553154214', '1550390678', '0425169685', '0385318979', '055356255X', '1564582973', '0757300065']",['1556344473'],118.5
74686409,sherl,-6078188823328951263,890 Odum Road,Gardendale,"['0446679550', '0061050970', '0505521598']","['0060804874', '0819309052', '0312324642', '0440204208', '1858813964', '2080720627', '0892965320', '067972544X']",81.7
13608565,andaman,1859210522283548831,626 Olive Street Sw,Cullman,['0590396358'],[],56.0
17052298,hopper,3367835989084955,3222 State Rt 11,Malone,"['2879290937', '0446678589', '0892965983', '1588981770', '0385425813', '0747543674', '0465036759']","['1567310001', '0380450054']",138.1
58006283,reexamine,-878051917173914459,333 Main Street,Tewksbury,[],"['1885171013', '3442442923', '0529053241', '0195012704', '0205322441', '0764550616', '0385502737']",58.5
28641640,replenish,-6108781046898095314,214 Haynes Street,Talladega,"['0448089386', '207042796X', '0425178609', '0552143014', '0380788144', '0394513843', '0782124690', '0440204208', '0441005969', '0312950837']",[],67.9
47331808,excite,1888522813168762344,701 Mcmeans Ave,Bay Minette,"['0671528297', '0968125832', '0808572725', '0295972254', '0688111882', '0316262501']","['0345358082', '0072119179', '089840150X', '0888625456']",75.7
59469143,urology,-5468846483953077990,69 Prospect Hill Road,East Windsor,"['071561472X', '0263161048', '0812817974', '0385285019', '2253053546', '042516358X', '1586481304', '087065179X', '0670628301', '8055103291', '1853262269', '0312321953', '0394513843', '0394530942', '0801980135', '1564588890', '0688140963', '1581121717', '0425180689', '0960394621', '055356255X']","['0887291228', '0451458869', '0373702000', '2070405907', '0070493669', '0714525995', '0451182766', '4770028601']",140.7
32582793,hullo,-5977342042243976155,990 Route 5 20,Geneva,"['0743412508', '0441003117', '0399145702', '0553096605', '0060805110', '0553218980', '0778320073', '0688144500', '0887291228', '0671689746', '0061070173', '0877013489', '1853262269', '158567169X', '1587670585', '0452277930', '2841721388', '0060000791', '8470021818', '0714525995', '0140097732', '2207303322', '0070527091', '1551665751', '0821220012', '0671665537', '0761504524', '0897331249', '0843953772', '1575662981', '0750913088', '0373270275', '0345334957']","['2253039330', '0871567458', '0312950837', '0819309052', '0060392177']",89.3
44207540,crazed,3516486544921740066,4765 Commercial Drive,New Hartford,"['1551660059', '082300239X', '0448089386', '0375725806', '0960538860', '0451138147', '0140111573', '0670860859', '0441078982', '0782124690', '3596118239', '1862042209']","['0060922265', '0140367470', '0689713452', '0553154214']",53.8
92506272,ative,4123786112461462254,600 Boll Weevil Circle,Enterprise,"['0312859228', '0425178609', '0060081961', '1556619472', '2266118994', '0394558480', '3334003078', '0919946097', '0553567683', '188285604X', '037305257X', '8120807731', '0586086978', '0553121952', '555600000X', '0590405926', '0871567458', '0688170528', '0816505837', '0394588207', '0380700301', '0553560719', '0060922265', '0743449207', '0312280556', '0812521145', '0061097535', '0863161995', '0425173615', '0764553410', '0312851685', '0451523776', '158567169X']","['0373242662', '0671319558', '0684811502', '0889821488']",119.8
22522005,eligibility,-5461457472139566188,1549 Rt 9,Halfmoon,"['013032986X', '0658014870', '0394809831']","['1573061301', '0425152952']",107.6
27169288,selfforgetful,7515717017134741031,67 Newton Rd,Danbury,"['0792441915', '3404129067', '0156001896', '0679411240', '1556610475', '0807046310', '0451458869', '0446357472', '0782124690', '158567169X', '0757300065', '3518102192', '0821743341', '0802141404', '0590405926', '1863303790', '044070006X', '0446678589', '0140380000', '0312206178', '0385316550', '0061093386', '1582343764', '0399139540', '0751501336', '0451160959', '3505108693', '0965699862', '0226848736', '0449232638', '0971718016', '8470021818', '0486219070', '3404242009', '0875951880', '0671505246', '1857037669', '1401901484', '0304349267', '157488364X']","['0425168131', '0517573849', '0060805110', '0440404517']",115.6
43073166,koloski,-3171944285540717682,36 Paramount Drive,Raynham,"['0880015861', '0380703211', '038079781X', '0882640011', '0439312930', '067972544X', '0345300815', '0373612680', '067169524X', '0727854119', '0688140718', '2264028963', '0840758804', '037322351X', '0091018501', '013032986X', '0380815699', '0060194448', '0867210028', '037324424X', '0380783002', '0415057701', '0684838419', '1556344473', '0064441407', '0380976943', '0312322836', '0517884518', '1591290902', '0520080319', '0435123289', '0819309052', '0316507415', '0595220452', '0060083972', '0449148734', '0140377425', '1564135071']","['0062512668', '0761504524', '0140010262']",93.5
80237204,huxley,6921176523024121034,1201 Rt 300,Newburgh,"['2858151555', '0030615224', '082300239X', '0448405393', '1583224823', '0380976943', '1575440369', '0205282601', '0965699862', '1578564980', '0198320256', '006009298X']","['0836215249', '0061050474', '0452262038', '0064441407', '0440416639', '0373287283', '0395182794', '0805070605']",92.7
67280222,darfur,-6389881983299140624,5560 Mcclellan Blvd,Anniston,['0552083895'],"['0688129226', '0207169616', '048642362X', '0380783002', '2020482363', '0871567458', '0505521598', '0679003142']",136.6
61125705,chivaree,-4327746502109500720,5245 Rangeline Service Rd,Mobile,"['0590972847', '0871201089', '1929590059', '0192829262', '0875951880', '0446607347', '0843924322', '0871315408', '0750913088', '0520011309', '0893012505', '0310231612', '0792441915', '0883490994', '0446357472', '0385502737', '0373707436', '9839981900']","['1583143440', '0898652014', '0670033049', '0671570552', '0394718801']",136.7
84081008,banky,6325153667242018851,8650 Madison Blvd,Madison,"['0517884518', '0843942908', '0812509803', '0449148734', '0718139844', '1842750240', '0821774816', '0441078982', '0971663815', '0671570552', '0933884184', '0743412508', '0821734725', '1860197752', '1551662736', '0590972847', '0816513619', '3518102192', '1850437351', '0553156632', '0590405926', '0595188273', '044070006X', '0671642219', '0887291228', '2858151555', '0380810255', '0840777094', '0061083461', '0618219021', '0399135669', '0201096676', '1565123441', '0684857081']","['0394809831', '0684838419', '0671665537', '0140010262', '0060414715', '0750913088', '352217352X', '0812566750']",99.6
75206643,platen,-1845450734650467140,315 Foxon Blvd,New Haven,"['0399147357', '0893012505', '0806974109', '0590266004', '0312289480', '0771025505', '0786883812', '0140304770', '014130894X', '0345435397', '0517536064', '1585360775', '2253045039', '0965699862', '0671795325', '0099435136', '0394718801', '0517101157', '0743449207', '0451408403', '0525392440', '089594460X', '0333315545', '0312206178', '0802730213', '0812881796', '0684872919']","['0312851685', '0340281030']",138.6
83225882,baram,-1673214234144088327,844 No Colony Road,Wallingford,['3423129662'],"['0439141001', '1556610475', '8401376513', '0425076776']",103.0
22903032,carilyn,-9178864356557326554,655 Boston Post Rd,Old Saybrook,"['0140028978', '0842308083', '0575056770', '2070405907', '0934986517', '1844160815', '1400030803', '0399136665']","['0684852071', '0345352505']",135.2
81914491,ana,-2830856731426568606,1300 Montgomery Highway,Vestavia Hills,"['0586086978', '1593553196', '1858813964', '0836215249', '0816738637', '2290125903', '0872390365', '0871201089', '0345352440', '083480252X', '0316140074', '0405054610', '1878887343', '0394580486', '0520080319', '2855655544', '0312195621', '0684811502', '0394930940', '0380755726', '0452268664', '0789709252', '0877018545', '0345443233', '044970128X', '0786704799', '3426666456', '0312265565', '0671505246', '0689864558', '1573061301', '0751501336', '0670628301', '0913374717', '0973255005', '0440166675', '0671217240', '0939680009', '2070393569', '0263135527']",['0140092382'],126.4
23655154,chekhov,5922579178208569356,235 Queen St,Southington,"['0553218158', '0786883812', '2070383652', '0440404517', '0727854119', '0811200124', '0849936861', '3404129067', '0879517328', '2266117564', '1853262269', '0515132268', '0892131276', '0671719785', '0962619701', '0140028978', '0571088392', '048642362X', '0679803211', '0131465155', '0681418745', '1551665867', '0345368762', '0006375340', '0375430784']","['0373286597', '1550139339', '1557232520']",103.5
58953573,pow,-71979065831206582,100 Elm Ridge Center Dr,Greece,"['0399147357', '0675080746', '0552083895', '0964967804', '0684852071', '0061083461', '1560231068', '0152633324', '0671719785', '0552143014', '0385244835', '083480252X', '0307115968', '0205322441', '3404242009', '0767913019', '0864426364', '0749305606', '0786864133', '0671792369', '1853463949', '0671519816', '2070567842']","['0373250428', '0801650879', '0263161048', '0380764040', '0842334165']",70.2
31560297,boulanger,8771808209493182958,42417 Hwy 195,Haleyville,"['0385285019', '0553121952', '0316507415', '0373286597', '0890838518', '0761504524', '0440507944', '1567310001', '0002254123', '9879201116', '158567169X', '0425076776']","['0805070605', '0609601377']",55.5
50913370,siliceous,3243426047287229631,10040 County Road 48,Fairhope,"['0395522463', '0091633001', '0681418745', '0002219697', '067972544X', '0062512668', '3442092639', '0871567458', '0312859228', '0449912302', '0553373781', '0805070605', '000617695X', '0553213636', '0552083895', '0939680009', '1931561028', '0803287607']","['0201096676', '0064462390', '091621141X', '8477272905', '0312265565']",104.4
24069361,roberge,2082079310998304191,1818 State Route 3,Fulton,"['0671217240', '1587670585', '0313224420', '0440432952', '0913299154', '0395838088', '0821743341', '0802141404', '000617695X', '0590405926', '0821772163', '048642362X', '3426666456', '0486295354', '015696256X', '0684843102', '0441005969', '1853262269', '0471395242']","['0471543977', '0553154214']",61.2
86067863,prediction,2197675079000761505,4300 Lakeville Road,Geneseo,"['0060289333', '0821774727', '0002554283', '8120807731', '0897331249', '0743449207', '1583142541', '0819309052', '0887330630', '0385425813', '0352336188', '0702807648', '157488364X', '0312950837', '0452277930', '8484034119', '0878795383', '2290309338', '0834803534', '0787102296', '0140564551', '0399136665']","['0553586580', '0373030983', '0425180689', '1550130587']",80.3
62937268,loudhailer,-1790928862211528514,777 Brockton Avenue,Abington,"['082300239X', '0486299910', '8484034119', '207042796X', '0471543977', '1551665867', '0671516752', '0452277930', '0890439702', '0060280603', '0787118559', '0451138147', '0671707434', '0486260992', '8434812231', '0801980135', '0684852624', '0749002395', '0061050474', '0451458281', '0967005604', '0714525995', '0743462335', '0821734725', '2264028963', '0684801582', '0394558480', '0553241354', '0380788144', '0060194839', '019553123X']",[],129.9
19866177,micra,-505042336772667399,43 Stephenville St,Massena,"['0864425449', '2080720627', '1857037669', '0028277775', '0718139844', '0971718016', '0553209434', '3442040280', '0449201538', '0811816583', '0883490994', '0688140718', '0060083972', '006009298X', '0553586580', '9197023108', '157488364X', '0060000791', '0803287607', '038517201X', '1576832880', '0440235715', '0947533125', '0786831685', '0571088392', '1561675679', '0575056770', '0316540234', '0876808836']","['0553217984', '0295972254', '0192545159', '0385316550', '0890439702']",71.6
40202334,incisure,-4919429264963882430,10710 Chantilly Pkwy,Montgomery,"['0595188273', '0743474295', '8120807731', '081181503X', '0091018501', '0803287607', '0385425813', '0572023642', '0439312930', '2253045039', '0395623650', '0934986517', '0553586580', '3423129662', '067943545X', '0553296167', '0515132810']","['3485008702', '1853262269', '0553217984', '0312965664', '0778320073', '0440507944']",54.1
66024050,chane,-1354369108377157216,145 Kelley Blvd,Millbrook,"['555600000X', '2266117564', '0888625456', '0028277775', '1584855207', '0002554283', '1854796283', '1579549276', '0399135731', '0821737708', '0385473796', '0394838041', '006009298X']","['0425171272', '3423121319', '0843953276', '0896084574']",58.7
89276248,stegodon,-4244941186453652290,540 West Bypass,Andalusia,"['1853260878', '0380976943', '0671689746', '2253053546', '8477272905', '0395182794', '1862042209', '0786704799', '0553241354', '0441003117', '0778320073', '0340717238', '0689713452']","['0316507415', '087065179X', '1853260975', '0688163440', '0934971358', '0333315545']",138.5
60213478,atheistic,4950636131062115564,2055 Niagara Falls Blvd,Amherst,"['0802730213', '0883490994']","['0471543977', '0060083972', '0307115968']",145.0
20506804,wunderlich,-334879284162966338,470 Route 211 East,Middletown,"['0385425813', '0373037325', '067169524X', '0060083972', '0448405393', '352217352X', '0806968028', '189441330X', '0140380000', '0140564551', '0679735968', '8425328055', '0373106262', '0841617805', '0345300815', '1561675679', '014027880X', '0441545424', '0825300460', '0553259822', '0877014213', '0913299154', '0333906306', '0671707434', '0553565451', '0486260992', '0345334957', '0552143014', '0836215249', '0810980711', '0743424107', '2266118994', '0316122203', '345317805X', '0380755726', '1557100160']","['0373030983', '0960394621', '1860197752', '0751512869', '0385195710', '0821772163']",138.1
18707353,halftrack,7228588510226555513,36 Paramount Drive,Raynham,"['0743219570', '080392514X', '0446601578', '0310597722', '0312872305', '0373220243', '0898652014', '0373112343', '0373121598', '0394890566', '0060083972', '0064472922', '1852278692', '0740721984', '0061070173', '0140083715', '0553560719', '0743406397', '0801980135', '0030107318', '0452277930', '0807046310', '0841617805', '0806970707', '0340371900', '0702215198', '0345445724', '0312851685', '1571458697', '0449201538']",['3257218699'],65.9
82978277,robertroberta,-982711550422201363,626 Olive Street Sw,Cullman,"['157778037X', '0394558480']",['0316728985'],108.2
84088800,gaekwar,6257814346039021585,4765 Commercial Drive,New Hartford,"['0771014872', '0618219021', '0553217984', '0684801582', '0345349407', '0892965983', '0446601578', '1582343764', '1575662981', '0740721984', '0316988960', '0806970707', '0380755726', '0451406958', '0841617805', '1862042209', '0807011053', '1586481304', '0471395242', '0883490994', '0688144500', '0802141404', '0879517328', '0060280603', '0425173615', '0671319558', '0802730825', '0156001896', '0671528297', '0789722402', '8408020374', '0819309052', '0345258150']",['1591290902'],63.8
91064331,instable,729469960607193474,4310 Montgomery Hwy,Dothan,"['0373242662', '0385509006', '0471581453', '0486299910', '0156001896', '0316171468', '0764550616', '0345443233', '0394840933', '0842308083', '0373030290', '0060972335', '0789722402', '2253039330', '0486295354', '0465076157', '0749317884', '0590476092', '0679803211']","['0399512330', '0684872919', '0670628301', '0743211448', '157778037X', '325720227X', '2070383652']",141.7
86324523,mettlesome,1196713126108897118,352 Palmer Road,Ware,"['0898797446', '0140092382', '0451625145', '0806968028', '1878887343', '1578564980', '0394800281', '0399145702', '0064440281', '555600000X', '8420457213', '044970128X', '0880015861', '0131038052', '0595220452', '084990918X', '0805075615', '0061001651', '0671319558', '0345354931']",[],128.7
58641867,homemaking,2345772409190646080,1950 W Main St,Centre,"['0441005969', '0842334165', '0553254138', '1401901484', '1576832880', '1857997808', '1891620754', '0091018501', '0553560719', '1885171013', '0671719785', '9197023108', '0440166675', '0517528436', '0486215318', '0373287283', '0064440281', '0916872033', '3518394312', '0064472922', '0688170528', '0140313834', '0553374753', '075151666X', '0399139540']","['1583142541', '0688095259', '0884043142']",83.0
76342957,durative,-336656847985439428,1600 Montclair Rd,Birmingham,"['0451138147', '0394885198', '0515132268', '0395182794', '345312698X', '1931561028', '0352336188', '0836215249', '155583163X', '0684822911', '0380978695', '0448089386', '0684857081', '0553218980', '0375430784', '0671240315', '0295972254', '0425092828']",['3423121319'],100.6
34689531,anabolism,-4668854894637210136,844 No Colony Road,Wallingford,"['081181503X', '0373286953', '0373225490', '0451144465', '0451191145', '0425168131', '0373037325', '0743219570', '2080720627', '096267950X', '0890439702', '0965453561']","['0749002395', '1557132720', '0903505312', '0192801724', '0787102296', '0914294083', '2080704001']",60.1
24622985,amicable,704035385084778793,555 East Main St,Orange,"['3442092639', '0394840933', '0395419174', '1410757609', '1550390678', '080392514X', '1557232520', '0060081961', '0517593750', '0965699862', '088864311X', '0752848089', '0333906306']","['2290125903', '0140380000', '1558680764', '221302121X', '0887291228', '0743219570', '2742742379']",144.5
55124914,spectrum,7524445176034449476,9248 Parkway East,Birmingham,"['0451406958', '0575056770', '0192141945', '0385425813', '0312135300', '0811816583', '0345445724', '9507398082', '0393700682', '0778320073', '0689841361', '083480252X', '2253047821', '2290309338', '0821774816', '0878577475', '8175252723', '0307592618', '0749002395', '1579549276', '042516358X', '0671707434', '2080704001', '084990918X', '0552083895', '0312859228', '3779702614', '0505523949', '0061099155', '0898797446', '0140311084', '0863161995']","['0446357472', '0373286953', '0394840933']",123.8
95926241,aveyron,-3142622589415305569,250 Hartford Avenue,Bellingham,"['0842308083', '0345334957', '0091294800', '0395182794', '0671887343', '0689864558', '0884043142', '0060916834']","['381558034X', '067169524X', '0747543674', '0805075615', '0937750018']",138.9
27390602,dishrag,-2936245974191534679,680 Connecticut Avenue,Norwalk,"['0939680009', '0156001896', '1550130587', '0812503198', '0440404517', '8484542327', '0786203358', '0898652014', '0764550616', '0938510886', '0883490994', '0345252985', '0061050970', '0451137116', '0843953772', '0451523776', '0399136665', '0843930217', '0140105247', '0394838041', '0553263986', '1586481304', '0312974566', '0373264852', '0061001651', '0373052820', '0451624270', '0684872919']","['0553213636', '0345352440', '0786883812', '1570083371', '0091018501']",56.6
39996450,cimex,-834544289652564958,1501 Skyland Blvd E,Tuscaloosa,"['0786864133', '8420610445', '0373264852', '1571312374', '0786708123', '3485008702', '1583143440', '3404129067', '0743424107', '0671570552', '0380703211', '0963167324', '0684854279', '3442092639', '0842334165', '0131038052', '0192141945', '019553123X', '0440235715', '8437606608', '0373201036', '0205322441', '0263135527', '0670033049', '0340371900', '0834803534', '0808572725', '0060805110', '0684809001', '1863303790', '0843953276', '0380700301', '0304349267', '0385244835', '0708842186', '0811840417', '0465024718', '0373286597', '0553296167', '0810980711']","['9507398082', '0452273803', '0553096605', '0061097535', '0131337378']",116.7
12270012,obsessive,-719353458793293576,5560 Mcclellan Blvd,Anniston,"['3485008702', '0316690120', '0446607231', '0312265565', '0226848736', '188285604X', '0060972335', '0767913019', '1852278692', '0345426118', '0786708123', '0394718801', '1564588890']","['0099435136', '2020482363', '0879517328', '1585360775', '0060923156', '0867199024', '0689864558', '0297836404']",108.8
28086554,pokorny,6696705782142045382,100 Elm Ridge Center Dr,Greece,"['055340427X', '078949387X', '1901250245', '0807046310', '0910395209', '0064432483', '0465076157', '1571454551', '0609805827', '0575056770', '0590266004', '157488364X', '0373286953']","['0425173615', '0517573849', '0373037325']",60.5
81425219,lozenge,8299773524895358164,34301 Hwy 43,Thomasville,"['0688163440', '0670860859', '0440115159', '0440507944', '1883055067', '0060268875', '0752848089', '0867199024', '0688140963', '0345435397', '2070567842', '2211041221', '2742742379', '0849936861', '0671319558', '067972544X', '0575056770', '1562824201', '1556344473', '0571215157', '0671707434', '0449148734', '0618219021', '9839981900', '0316988960', '0399512330', '0425175979', '0937750018', '0898797446', '0140255842', '0785276122', '0517593750', '0821749439', '0913299154', '0821774816', '055328357X']",['0743406397'],142.6
71665564,campestral,-3656994600599628914,250 Hartford Avenue,Bellingham,"['1571312374', '0297836404', '037302567X', '0805070605', '1878624172', '0515132810', '0395182794', '0373121598', '0394878655', '0030615224', '0671707434', '0590819097', '1584855207', '0903505312', '0385316550', '0373030983', '0553252917', '0553121952', '0590405926', '0435123289', '0451523776', '0811840417', '0373052820', '0060194839', '1591820014', '0061050474', '0446601578', '0671737724', '0871138654', '1891620754', '1853260886', '0553579584', '0385473796', '0380755726', '089840150X', '0812817974', '067972544X', '0553096605', '080392514X', '0312322836']","['1580050360', '1550130587', '1410757609', '0816741948', '0802730213', '0898652014']",71.2
92750100,ctenidium,1643265419264673895,6140A Univ Drive,Huntsville,['039731454X'],"['0425092828', '0310597722']",109.4
66899098,leaven,-5523352628007164715,844 No Colony Road,Wallingford,"['0451458281', '1891620754', '0751512869', '0671434675', '0394930940', '1586481304', '0446607231', '0671795325', '0451191145', '0671519816', '0505521598', '0749317884', '1551665867', '0446613266', '0441873626', '8175252723', '0312195621', '0675080746', '0702807648', '0671633279']",['0812550862'],76.3
92083894,arboreal,-5370900262995060564,150 Barnum Avenue Cutoff,Stratford,"['0807046310', '0571088392']","['0441873626', '0684854279', '0375725520']",86.8
98274388,danaedanaher,8085335014768042984,750 Academy Drive,Bessemer,"['0743219570', '0897331249', '0441005969', '0821734725', '0884043142', '0345445724', '0913299154', '0385304366', '0825300460', '0751512869', '0812881796', '555600000X', '3596103452', '0934986517', '0380700301', '0307592618', '0890439702', '0394530942', '0520080319', '8440681186']","['067155834X', '083480252X', '0743449207', '0749317884']",64.3
74360931,mansoor,5951849985179297754,4180 Us Hwy 431,Roanoke,"['0702215198', '0373256299', '0892965320', '0380788144', '0330270982', '0312907699', '0792441915', '0352336188', '0425178609', '0658014870', '0395522463', '0451144465', '0702807648', '0394809831', '8484370046', '0689841361', '1588981770', '0679734058', '0671795325', '0060194839', '0671519816', '1558216707', '0878795383', '1562477587', '0517536064', '0571215157', '0395182794']","['0590405926', '000617695X', '0064462390', '0553275496', '0445408286']",73.4
46890703,tuantuareg,-6528266706415801859,1007 Red Farmer Drive,Hueytown,"['1844160815', '0061083461', '0812550862', '0806968028', '0316988960', '0316140074', '0399136665', '0688144500', '0385502737', '0688095259', '0679807527', '0425173615', '0792441915', '1571312374', '0553241354']","['0525941509', '0892965320', '0486219070', '0572023642', '0811805530', '0877013489']",117.4
17182759,broomcorn,-319595740936034296,465 Bridgeport Avenue,Shelton,"['0871567458', '0201096676', '1555832660', '1853260975', '0385304366', '325720227X', '0425169685', '0061099155', '0517100118', '2253053546', '0375431020', '1591290902', '0465036759', '0934986517']","['0821774727', '2211041221', '0571215157', '1583224823', '0385509006', '0767913019']",96.7
68681980,irons,-5083375902689066875,374 William S Canning Blvd,Fall River,"['0345426118', '1585670472', '345317805X', '0396086926', '0316087610', '0553565451', '0679734058', '0809096897', '0140311084', '0452262038', '0811200124', '0586214895', '0374229430', '0785773428', '0590476092', '352217352X', '0688160964', '0345334957', '3518405217', '0671633279', '0505523949']",[],126.7
51847758,tacit,527141512736218625,15445 Highway 24,Moulton,"['1575662981', '3882438002', '3505108693', '2020309629', '0061097535', '037322351X', '0441003117', '0681418745', '0687332079', '0871315408', '0345445724', '0451144465', '1565123441', '0843930217', '0553586580', '1571454551', '0192545159', '0553252917', '1576731030', '0394885198', '0740721984', '0340281030', '342105634X', '1558680764', '1581121717', '0843924322', '0385425813', '0385318979']","['1557132720', '8449409217', '0971663815']",133.6
32936442,tokyo,5854273246469362767,233 5th Ave Ext,Johnstown,"['2290309338', '0330297066', '0451523776', '8449409217', '0786203358', '3423121319', '3257218699', '044970128X', '0312288549', '156504018X', '0345426118', '1878887343', '0812550862', '0380788144', '1901250245', '0971663815']","['0373242662', '0440404517', '0060972335', '0785773428', '0786864133', '0819309052', '014027880X', '0688144500']",82.0
23998601,stopwatch,-1283423765508052500,139 Merchant Place,Cobleskill,"['0020136900', '0345358082', '0373030983', '0671319558', '1565102495', '1878246321', '3423129662', '0671792369', '0679735968', '1863303790', '1853260878', '0451624270']","['3596118239', '0965453561', '0872390365', '0919946097']",68.9
73313095,derosier,2063350356621365668,67 Newton Rd,Danbury,"['0201096676', '0375430784', '221302121X', '088864311X', '0394800281', '1584855207', '0452273803', '2070543587', '2266117564', '0373037325', '3453206622', '0141186151']",['0393086976'],129.0
99267331,montana,-1621914996517286815,1625 Pelham South,Jacksonville,"['0140585354', '0140377425', '0888948204', '3492200540', '0821772163', '2253047821']","['0671519816', '0718139844', '0590623842', '0385285019']",88.5
97079565,brashear,8689998936000432842,7155 State Rt 12 S,Lowville,"['1550130587', '075700038X', '0812817974', '0140010262', '0553345206', '0313224420', '0030802377', '0002219697', '0671217240', '0307592618', '0316690619', '1863303235', '0448089386']","['1576832880', '0590623842', '3803505496', '8484034119', '0131337378']",107.7
52491300,feu,7498719681800455651,13858 Rt 31 W,Albion,"['0871315408', '0399136665', '0385293941', '0785276122', '0486219070', '0425098834', '1568659350', '342105634X', '1558216707', '0064462390', '0749317884', '0786704799', '0786883812', '0060392177', '0380703211', '0448405393', '0771025505', '1842750240', '0385318979', '0373225490', '0465024769', '0380815699', '0316087610', '075151666X', '0099744112', '0394580486', '0373286597', '0812566750', '0425076776', '0747247196', '0933884184', '0892965320']","['0671516752', '0684809001', '1566044650', '096267950X', '207042796X', '0380450054', '0675080746']",133.9
17554455,terence,-8846077664769522768,2400 Route 9,Fishkill,"['0333906306', '019553123X', '0590396358', '0345349407', '0141186151', '0910395209', '0553209434', '1853262269', '1561675679', '0590819097', '1891620754', '0449232638', '0590303244', '0609800906', '0152633324', '0702807648', '0553579584', '0878793380']","['0310597722', '014130894X', '0449201538', '3803505496', '8449409217', '1578564980', '0310231612', '2211041221']",97.1
97570121,earthly,6845211269934021305,579 Troy-Schenectady Road,Latham,"['0505523949', '0375703861', '0373220243', '1852278692', '0688140963', '0451137116', '0449148734', '000617695X', '0812566750', '0399145702', '1853260975', '0316728985']",[],69.7
70375788,rabiah,-4151423304353701557,20 Soojian Dr,Leicester,"['0937750018', '0747543674', '0380978911', '0688064256', '0764223852', '0684838419', '0671689746', '0806970707', '0312179499', '0451198212', '0445408286', '0060804874', '0345352505', '075151666X', '0688111882', '1568304331', '0425173615', '0525650687', '0394580486']","['0449148734', '0451144465']",104.9
72388876,peevish,-317639064738160145,311 RT 9W,Glenmont,"['1558680764', '0892965983', '0380703211', '0764223852', '1410757609', '0679806539', '0425168131', '1560231068', '0373220243', '1854796283']","['3442442923', '0345443233', '1568659350']",102.5
54135030,stomatic,-7909047728261451615,7100 Aaron Aronov Drive,Fairfield,"['0575056770', '0812503198', '1570426201', '2290309338', '1567310001', '0872390365', '0373106262', '0609801457', '0486299910', '0345334957', '0825300460', '0595133789', '0801650879', '2742742379']","['0394840933', '0757300065', '0373112343', '2211041221', '0425169685', '0786708123', '0316087610']",136.7
44885940,blast,10815541118249474,1600 Montclair Rd,Birmingham,"['0553209434', '2207303322', '0744590116', '0385425813', '8449409217', '0394718801', '055328357X', '0002254123', '8484370046', '0681418745', '0553251228', '0316540234', '0002261804', '0060807253', '5553675456', '0440115159', '0394467809', '3518405217', '156504018X', '0030802377', '0375413944', '0684838419', '0307020231', '0812513495', '0345358082', '0811816583', '0590448900', '1400030803', '0778320073', '4770028601', '8484034119']","['0060923156', '0451458281', '0764223852']",64.6
92957954,christophany,-7880377428551036801,1706 Military Street South,Hamilton,"['1557232520', '0373052820', '0688129226', '0679807527', '0821737708', '0872390365', '0553579584', '0968125832', '0802730825', '1570426201', '0312851464', '8489784752']","['0439141001', '0880015861', '055356725X', '0842308083', '0967277671', '0916872033', '0207169616']",56.3
